position,target_season,player_id,player_name,games,completions_p10,completions_p50,completions_p90,attempts_p10,attempts_p50,attempts_p90,passing_yards_p10,passing_yards_p50,passing_yards_p90,passing_tds_p10,passing_tds_p50,passing_tds_p90,interceptions_p10,interceptions_p50,interceptions_p90,carries_p10,carries_p50,carries_p90,rushing_yards_p10,rushing_yards_p50,rushing_yards_p90,rushing_tds_p10,rushing_tds_p50,rushing_tds_p90,games_played_estimate,fantasy_points_p10,fantasy_points_p50,fantasy_points_p90,full_projection_p10,full_projection_p50,full_projection_p90,targets_p10,targets_p50,targets_p90,receptions_p10,receptions_p50,receptions_p90,receiving_yards_p10,receiving_yards_p50,receiving_yards_p90,receiving_tds_p10,receiving_tds_p50,receiving_tds_p90
QB,2024,00-0033662,Cooper Rush,18,0.8943440676974403,5.022035699654066,23.12290926941938,1.2191047003224604,9.820303534700233,32.9731674749483,12.523263508913937,57.92185862379621,207.54871410749112,0.0,0.00011610630703530917,1.88607674282644,0.0,0.0,1.2537538990890968,0.0,1.7977604720727394,3.1364779059038574,-2.5821416844674445,-0.17751504391211154,13.064915111954754,0.0,0.0,2.656139888758746e-05,6.87593984962406,0.24271637190981304,2.2995872657887784,14.645398617016012,1.6689031737708573,15.811823718525096,100.70087996436949,,,,,,,,,,,,
QB,2024,00-0033869,Mitchell Trubisky,67,3.719418948932307,17.46968219645716,25.58938975072981,7.402053522653188,30.99627580584935,41.4187297877668,57.70465982876332,172.92116600152647,286.8239771387514,0.0,1.0,2.067028282505055,0.0,0.9999734386011123,1.797319282482154,0.10434077703443617,3.58809431314432,7.503155449973229,0.24940544217767815,8.767533482069835,37.23625082194492,0.0,0.0,0.2835508788718645,6.87593984962406,2.3331269373683003,9.793653111065819,21.57136400603165,16.042440482882036,67.34056969977212,148.32340137981913,,,,,,,,,,,,
QB,2024,00-0033873,Patrick Mahomes,94,14.804809816755213,21.439090867522342,29.464558780034764,24.843362724969122,34.983765510458696,43.98581255856288,154.77540795306035,256.0392966992025,323.7219244070401,0.0,1.2792144832788719,2.9868746539745694,0.0,0.9999734386011123,1.902466873844475,1.521676538601112,3.7440354351830165,7.219738922822948,2.3187902218239174,18.38608614044986,37.54311146667807,0.0,0.0,1.0,5.555555555555555,6.422895340304806,15.19709153792635,30.845752991158736,35.68275189058225,84.42828632181305,171.36529439532632,,,,,,,,,,,,
QB,2024,00-0033936,C.J. Beathard,29,0.7273129266756561,14.065551498117443,24.216193401043192,1.3148003076500523,17.869271420383043,37.93679430493633,4.500442279485262,140.84836485222854,304.7403179765783,0.0,1.0,2.0797576001794282,0.0,0.0,1.6989791979960573,0.0,1.7770511623560137,4.211321171683664,-1.6589590096477485,4.319881457828371,22.94045681689672,0.0,0.0,0.14725098483813626,6.87593984962406,0.014121790214635638,10.065922739871977,20.288236314507216,0.09710058008484429,69.21267929032273,139.50069255351013,,,,,,,,,,,,
QB,2024,00-0033949,Joshua Dobbs,20,11.590743906579705,19.238354086326027,24.31902470858204,19.982783939715542,31.531792931109194,38.684159283124735,117.86396240879458,207.74410150409105,307.3600585656967,0.0,1.0,2.2778726915316887,0.0,0.9999734386011123,2.273695614206335,1.521676538601112,5.966575055638254,7.920222751196638,6.944727342400356,24.135545261892204,49.01820057246532,0.0,0.0,1.0,5.555555555555555,5.409031230591818,12.723371709150637,27.760321937588486,30.050173503287876,70.6853983841702,154.22401076438047,,,,,,,,,,,,
QB,2024,00-0034177,Tim Boyle,17,1.8367075488410418,14.656893857082851,23.314629712165313,6.153068317830192,25.236672684975577,39.92607351328585,26.021299009411493,149.77523076590668,263.978557150485,0.0,1.0,1.943736788128699,0.0,0.9999734386011123,1.7133066184798178,0.0,1.078488042181648,3.6058248854408954,-1.7239814916359475,1.2729561695598526,12.650979844612039,0.0,0.0,0.0839139063970702,5.555555555555555,0.8684538112128649,8.118357970390027,16.67605762441819,4.824743395627027,45.10198872438904,92.64476458010104,,,,,,,,,,,,
QB,2024,00-0034577,Kyle Allen,29,-0.0018965572651982203,5.312279777517492e-05,11.60729994462613,0.00010624559555034984,0.4893137091263896,19.364881267860607,0.000557789376639337,0.23674299644426983,170.45000693783913,0.0,2.656139888758746e-05,0.5471833713488451,0.0,0.0,0.7831139211313027,0.0,1.8770101218944268,3.496147274765455,-2.2406481042669384,-0.8567140259502872,6.166214982775722,0.0,0.0,2.656139888758746e-05,5.555555555555555,-0.22404249885162827,-0.07609543714170758,8.057286787317237,-1.2446805491757127,-0.4227524285650421,44.76270437398465,,,,,,,,,,,,
QB,2024,00-0034771,Mason Rudolph,19,6.893081943496963,17.06488163406553,24.418380402109012,10.489717457998626,28.682242223059696,39.93029738163474,58.709512236525036,225.10655509745422,336.4080939247382,0.9999734386011123,1.0,2.120766001643602,0.0,0.0,1.7781271945286836,0.0,2.6911370370889953,5.071859168810292,-1.182280187543759,6.61674123251126,21.645200141217614,0.0,0.0,0.14852012474413331,5.555555555555555,6.230046225111074,13.665936327149295,21.43877413709313,34.611367917283744,75.92186848416274,119.1043007616285,,,,,,,,,,,,
QB,2024,00-0034796,Lamar Jackson,86,12.576741085163723,17.460179778002676,23.82692576593815,21.4933388734685,27.107101205523325,35.39506847603149,133.5535926566775,205.35324255011744,315.0853719474004,0.0,1.0,3.024727588919881,0.0,0.0,1.7436666058704173,1.521676538601112,10.202197567731043,12.812855116098193,16.835886893228146,44.09285135189369,99.3375011200808,0.0,0.9395775089813045,0.9999734386011123,5.555555555555555,7.025732395589914,22.260879891081895,37.14858276544946,39.03184664216619,123.67155495045498,206.3810153636081,,,,,,,,,,,,
QB,2024,00-0034855,Baker Mayfield,87,14.016157790927835,22.200795227089362,28.23165469174891,23.163807857177282,33.61508050804024,43.701843354099005,154.0472228789821,251.60993874940345,320.2543218155952,0.0,1.9999238226519538,3.330817972816132,0.0,0.9999734386011123,2.0835588261407074,0.9999734386011123,2.822641122213214,5.666574333054629,-0.11725506947605543,5.123225711075986,28.113106221844458,0.0,0.0,1.0,5.555555555555555,6.150163408211678,16.57646853448933,30.777637733791366,34.16757449006487,92.09149185827405,170.9868762988409,,,,,,,,,,,,
QB,2024,00-0034857,Josh Allen,91,14.251798867538376,19.00740429961822,26.230483513108148,21.628866917982933,31.43434743348679,42.196411932159364,149.32167945049886,234.94502526120888,297.9123020625648,0.0,1.1900000000000002,3.112109195320772,0.0,0.9999734386011123,1.4507547085514017,1.521676538601112,5.956519795862017,10.248256553522834,5.973292032223872,23.820747100475483,51.4854535678135,0.0,0.9999734386011123,1.0,5.555555555555555,6.570196381242342,20.539769474900353,32.611964803464225,36.501091006901895,114.10983041611307,181.17758224146792,,,,,,,,,,,,
QB,2024,00-0034869,Sam Darnold,63,5.312279777517492e-05,2.0494744257982314,18.63864000153393,-0.5913733711849782,3.3438564750263047,32.19899534230024,0.09168207923517975,14.621744235561305,158.69578726223241,0.0,2.656139888758746e-05,1.1819529873785746,0.0,0.0,0.9604948341553057,0.0,1.995823074083488,3.5234894670881225,-2.3593533070551294,0.2591216543262629,9.048538092071135,0.0,0.0,2.656139888758746e-05,5.555555555555555,-0.23226804753610575,0.6108881804506289,10.059666949293423,-1.2903780418672541,3.3938232247257156,55.88703860718568,,,,,,,,,,,,
QB,2024,00-0035228,Kyler Murray,63,12.815849381028379,19.80779584356831,26.12937519303155,19.304269218933154,30.18748318973839,40.960746114605406,136.03481319441832,230.79508105949736,299.45229177442064,0.0,1.0,3.074779847345903,0.0,0.9999734386011123,1.77934104618417,1.521676538601112,5.692100517986644,7.417766556718217,3.8392075185885304,23.170660527014284,43.986964925914734,0.0,0.0,0.5182705343683759,5.555555555555555,5.825313279635586,13.548922417879098,28.226848666793824,32.36285155353103,75.27179121043943,156.81582592663236,,,,,,,,,,,,
QB,2024,00-0035289,Gardner Minshew,45,11.774366805049073,20.951360757765745,26.806357779486742,19.639908250419815,32.42036642293939,43.97151482311416,111.72642725031672,210.3779334044144,314.75732050839497,0.0,1.0,3.08924382299007,0.0,0.9999734386011123,1.9729261735141124,0.0,2.1399623529395484,5.048513672987294,-0.9078510679106322,4.781884112390507,25.1197574850841,0.0,0.0,0.2118434772500179,5.555555555555555,4.378271983221605,10.893358870213401,24.78445237727637,24.323733240120028,60.518660390074444,137.69140209597984,,,,,,,,,,,,
QB,2024,00-0035704,Drew Lock,27,2.2058983436543866,18.653752024187817,24.44751716629515,3.277188258592586,26.912655207734076,39.43981960071805,20.824715557405266,195.92683020539303,267.4570882885372,0.0,1.0,1.9119797276027135,0.0,0.0,1.9143953014193893,0.0,2.565171976101741,4.184488742810651,-1.5881079242744909,2.277155216698091,21.064065025840243,0.0,0.0,0.22548668574170716,5.555555555555555,0.6741778298687615,12.06478872988553,17.97673845614783,3.745432388159786,67.0266040549196,99.87076920082129,,,,,,,,,,,,
QB,2024,00-0035710,Daniel Jones,60,7.615517998022375,17.979809422968525,24.89151591556661,12.67239405239687,28.961229530142948,35.77764929247345,77.71570839532066,143.31488682117174,258.75488834552203,0.0,1.0,2.3494055379480767,0.0,0.0,2.0085345991702797,1.521676538601112,5.4562070276883725,8.692853562077296,3.2947234320726086,20.28700386763702,50.87538029528163,0.0,0.0,0.5554829585985613,5.555555555555555,3.438100679020087,11.761295859610573,24.15118426839216,19.10055932788937,65.34053255339207,134.173245935512,,,,,,,,,,,,
QB,2024,00-0035993,Tyler Huntley,17,5.312279777517492e-05,4.303453523352373,18.82869929794348,1.4178915401597831,5.190024679854194,30.299639512240184,0.40707529731163067,11.32999369130326,152.57124190274985,0.0,2.656139888758746e-05,1.1781495161903093,0.0,0.0,0.9980220890618416,0.0,1.9835998074609105,5.094195548618365,-1.2273219812505975,3.050905957789091,27.72015344482986,0.0,0.0,0.042511604560981804,4.5430769230769235,-0.10644918623259453,0.7583965890265898,11.846488534596427,-0.48360684145361793,3.4454540421469537,53.81950868102039,,,,,,,,,,,,
QB,2024,00-0036212,Tua Tagovailoa,51,15.289604625934576,22.05940514811004,29.588921477644806,25.43950133707708,33.657146796388396,42.59902467684439,167.49113510463656,258.7475285631819,340.4726440754627,0.0,1.1900000000000002,2.978030309873183,0.0,0.9999734386011123,1.8868662337788895,0.0,1.7755685651995796,4.137096319169365,-1.048615780552594,2.258716059361546,13.372497676602896,0.0,0.0,0.003467444991241704,4.5430769230769235,6.594783826130203,13.335825871261207,23.1153489725612,29.960610213173062,60.585682765898994,105.01480848611266,,,,,,,,,,,,
QB,2024,00-0036264,Jordan Love,25,13.166915660537247,21.33928741248882,28.440442312536042,21.753344260564138,32.8829169308273,43.64325437313651,136.77801330984582,241.7256850434478,323.68978862015126,0.0,1.0710346414715397,3.2775257922006777,0.0,0.9999734386011123,1.509460099855421,0.0,3.3526765963495326,5.118963595379433,0.19890332058408938,10.836820366363465,29.449770412769485,0.0,0.0,1.0,4.5430769230769235,5.4910108644522415,13.036901127058192,31.98375155517487,24.946084742657646,59.227644658773606,145.3046436037406,,,,,,,,,,,,
QB,2024,00-0036355,Justin Herbert,60,13.878161249302543,21.27907462877833,28.32203888784253,22.977658043124094,33.034873108152645,43.15616549144093,134.45418577144105,240.0429006081826,318.54357772561747,0.0,1.0,3.204558842426689,0.0,0.9999734386011123,1.8369880846175963,0.9999734386011123,3.538861517699018,5.603695501245606,-0.3953868925176131,13.763423431907151,32.59800593004514,0.0,0.0,1.0,4.5430769230769235,5.338628741605881,12.978111490315793,31.145802902500773,24.25380103686487,58.960558816773144,141.49777841705352,,,,,,,,,,,,
QB,2024,00-0036389,Jalen Hurts,59,12.752309180386831,18.619862082489515,25.665231917062695,22.11378603446132,31.132877336868585,40.19026210440242,128.71522716803068,191.73808404463693,300.18497518463835,0.0,1.0,2.9978556864106523,0.0,0.9999734386011123,1.6172211596447765,1.521676538601112,8.522674957667649,11.92063128988732,13.298316885432191,36.26757318343828,61.1984685568563,0.0,0.9999734386011123,1.450761956317555,4.5430769230769235,6.478440775264446,19.296174434533754,35.588798027329545,29.43205478362448,87.66400477719719,161.6826470380064,,,,,,,,,,,,
QB,2024,00-0036442,Joe Burrow,51,13.409084307026047,21.341521625203665,28.817548516135535,21.349327960650264,33.836805759467545,41.876176056907376,125.34369303979713,244.36842982472132,304.7473007094447,0.0,1.0,2.922438313629284,0.0,0.9999734386011123,1.99712388512604,0.0,2.5517698697109252,5.639604379867737,-1.2067393526548735,3.435774067457094,19.91481730158761,0.0,0.0,0.0010735943783367306,5.555555555555555,4.893073786326398,12.118367722532337,21.883320809071623,27.183743257368878,67.32426512517965,121.57400449484234,,,,,,,,,,,,
QB,2024,00-0036898,Davis Mills,31,0.5872790633651613,9.850328919021246,25.21361840444772,1.387874467557973,16.557081164774825,39.72525408056316,5.128360565783813,96.70045774874906,276.4734665469461,0.0,0.9,1.6794201268539266,0.0,0.0,1.9988561186599558,0.0,1.6786591806327842,3.469670297923563,-1.1067557524278013,0.43288695640688024,18.242402224203502,0.0,0.0,0.646956587037965,4.5430769230769235,0.0944588473885724,7.51130700559065,19.48488667662178,0.42913380975146814,34.12444551924491,88.52133900932942,,,,,,,,,,,,
QB,2024,00-0036945,Justin Fields,39,11.383133691151953,17.576405938174958,22.67201119961654,20.18041359926413,31.1441146147655,37.11286275370679,119.62823803857678,195.13252933035128,298.08349143675645,0.0,1.0,2.1870194198954236,0.0,0.0,1.7885976198609896,1.521676538601112,9.771672945683356,14.141250496523734,16.717565823253516,47.77804595748182,93.1045554523162,0.0,0.0,1.0213157092812761,4.5430769230769235,6.456886103868423,16.583105768962234,32.53257189824925,29.3341302534207,75.33832513191612,147.797976639277,,,,,,,,,,,,
QB,2024,00-0036971,Trevor Lawrence,47,14.138324617688886,21.138948214169492,27.877139935297972,23.571315951234862,34.01250078205059,42.557045844026774,136.13517735369274,221.82737097470437,319.4235390826693,0.0,1.0,2.8744465858983705,0.0,0.9999734386011123,2.224329280017421,0.9999734386011123,3.429308712940076,7.257315572474586,1.5645440332779106,15.905587186753495,36.11421578994289,0.0,0.0,1.0,11.857142857142858,5.6018614974755,12.4637066804613,29.4374909258597,66.42207204149523,147.78395063975543,349.044535263765,,,,,,,,,,,,
QB,2024,00-0036972,Mac Jones,40,9.25791534821391,18.11311507931948,26.2540215367965,15.448092851386956,30.561461992892973,42.7191525969006,89.37717373505471,190.19707792779926,294.2137952200224,0.0,1.09,2.061417937255039,0.0,0.9999734386011123,1.9095428259677807,0.0,1.7282622112340216,5.270773696049541,-0.4843433250102095,4.161795031489348,23.778070796153614,0.0,0.0,0.12417052982544287,4.5430769230769235,3.526652616901168,10.38411574305868,19.31796816445351,16.021854119552536,47.17583659884967,87.76301536866342,,,,,,,,,,,,
QB,2024,00-0037013,Zach Wilson,33,10.454985022775164,18.579380598433847,26.04261803269298,17.471539489718378,29.566742401353864,42.62849040984353,95.81992882500656,207.5720340544942,299.00821250709265,0.0,1.0,2.3906564927123095,0.0,0.0,1.8062940723558556,0.0,2.7761384142485976,5.6345593877083475,-0.014174559103935174,8.559482596051764,35.78006945422898,0.0,0.0,1.0,11.857142857142858,3.831379697089869,13.158829621784944,27.488373271844132,45.42921640835131,156.0261226583072,325.93356879472327,,,,,,,,,,,,
QB,2024,00-0037077,Sam Howell,16,12.814069247827744,20.842177877550245,29.2427550691733,22.844648057566417,35.5541876892783,43.02652560308432,128.59601065654027,223.07303567049144,323.1514611042296,0.0,1.0,2.908059127881802,0.0,0.9999734386011123,2.031807324792296,0.0,3.1062814121083187,5.427608008212718,0.29423097984210306,11.895767190695665,36.48158224236309,0.0,0.0,1.0,4.945454545454545,5.173263524245821,12.112551268687,30.14283853034811,25.584139610815697,59.90207172877934,149.07003782281248,,,,,,,,,,,,
QB,2024,00-0037834,Brock Purdy,24,13.706979217256409,20.24716533404901,27.277971963447865,24.043293627492936,30.72377605173088,39.81451892019654,151.78683021392163,262.6883676881586,340.6173858874751,0.0,1.9999734386011125,2.941021059218941,0.0,0.0,1.9732293977374844,0.0,1.8535242392720843,5.112084210548047,-0.1323667833756691,6.06889851245966,23.90398246446695,0.0,0.0,0.09792198640141367,4.5430769230769235,6.058236530219299,19.11431831317676,24.420251041754973,27.523034574980908,86.83781842893997,110.94307896354222,,,,,,,,,,,,
QB,2024,00-0038102,Kenny Pickett,24,10.353176424594944,19.479740403202474,25.953132298983615,16.79400718831306,29.605632974009005,39.94804700709777,91.47646132474075,201.7334353725673,308.9426372684869,0.0,1.0,2.2074489200065677,0.0,0.9999734386011123,2.305235584931876,0.9999734386011123,2.5135116151541674,5.036027285370075,-1.1357651969618614,5.395003394412861,21.132129316166214,0.0,0.0,0.34627905538981246,11.857142857142858,3.545481933293444,10.608890877141754,20.767917264857495,42.03928578047941,125.79113468610937,246.24816185473887,,,,,,,,,,,,
QB,2024,00-0038122,Desmond Ridder,17,9.60793493806847,18.927311849165733,24.381951664485484,17.652399164180302,26.446570901238424,38.46529294287291,97.75100410863266,201.37758963434263,296.7193341573801,0.0,1.0,1.98847308459751,0.0,0.9999734386011123,1.7792273576363908,0.9999734386011123,2.866578205405944,6.137658940406324,0.28050683514609115,13.512945840705898,33.83276425780488,0.0,0.0,1.0,4.5430769230769235,3.9380908478599155,11.406451292242071,25.647487415192955,17.891049651892818,51.82038563998591,116.51850821086893,,,,,,,,,,,,
RB,2024,00-0030578,Cordarrelle Patterson,148,,,,,,,,,,,,,,,,1.0999988209815064,3.7528115750418682,10.574827776466542,0.09994930676071113,10.882700428836088,46.8790901471205,0.0,0.0,0.9999970487334569,7.996078431372549,0.009994930676071115,2.2629503010153353,15.64013227345274,0.07992024960199609,18.09472809321674,125.05972433556917,0.0,1.0487273592388298,3.3734593340299943,0.0,1.0,2.992030503712589,0.0,1.7468025813172638,19.602104626273594,0.0,0.0,0.0
RB,2024,00-0031687,Raheem Mostert,64,,,,,,,,,,,,,,,,6.5010898146301095,14.461766141916518,21.135853213579043,19.489182271368634,53.21888855133187,107.24895329883815,0.0,0.0,1.8377184882258268,7.996078431372549,1.9489182271368635,8.156942866665686,28.950457352762335,15.5837030005179,65.22355492208366,231.49012761679373,0.0,1.9774008236587588,5.228469032707407,0.0,1.9945092283400416,3.8000962152205466,0.0,8.405447831924562,33.99154878303011,0.0,0.0,0.0
RB,2024,00-0032104,Ameer Abdullah,94,,,,,,,,,,,,,,,,0.459666541740037,2.202674575067494,6.142718332443135,0.0,9.239358597756965,43.16244204206336,0.0,0.0,2.656139888758746e-05,7.996078431372549,0.0,2.38159539145202,10.501781905627203,0.0,19.043423541845762,83.97307178656418,0.0,1.657202280502981,4.311337639902093,0.0,1.0,2.9697344813145117,0.0,4.576595316763235,32.15643851713029,0.0,0.0,0.0
RB,2024,00-0032764,Derrick Henry,116,,,,,,,,,,,,,,,,8.779504998837062,15.51880541043161,22.722719777872147,21.71995658029034,55.07684684601529,113.34108382488239,0.0,0.0,1.4968173817082626,7.996078431372549,2.1719956580290343,7.599533318468101,27.13830763641972,17.367447634200786,60.766464456299836,217.00003635552866,0.0,1.9228829707739261,4.449895774697617,0.0,1.2489956604765526,3.55948143095837,0.0,8.428529733900193,32.63813532723534,0.0,0.0,0.0
RB,2024,00-0033045,Ezekiel Elliott,117,,,,,,,,,,,,,,,,3.5697272992854012,9.848646415578012,19.66061694596452,8.628908331210866,34.06255383291108,89.46641197497132,0.0,0.0,1.0,8.34248788368336,0.8628908331210866,6.769930773649807,24.185623139144933,7.198656320254105,56.47806545254863,201.7682679976485,0.9999734386011123,2.930270219141754,6.531596361178765,0.0,2.0373968799575923,5.242927245102826,0.0,13.262785104011066,39.96054696544973,0.0,0.0,0.0
RB,2024,00-0033280,Christian McCaffrey,90,,,,,,,,,,,,,,,,8.644378931499965,16.86767186463731,23.17318023539495,22.929504750519317,85.31091735319808,130.17503274996798,0.0,0.0,1.7154201967921179,8.34248788368336,3.5929158938573282,14.542284160682646,40.508062741725574,29.973857311598127,121.31882941157541,337.9380226143309,0.9999734386011123,5.077090841122316,7.15524681764262,0.9999734386011123,3.3760168873939076,5.935477855095238,2.9999198020428417,26.35175537968931,52.62719799274158,0.0,0.0,0.9999734386011123
RB,2024,00-0033293,Aaron Jones,93,,,,,,,,,,,,,,,,4.516592438077825,11.846973588385508,19.934054854225934,10.606878522963385,45.02455987577882,95.43634673235778,0.0,0.0,1.0,8.34248788368336,1.0606878522963386,7.712909882416987,24.517751064667173,8.84877555615233,64.34485724200536,204.53904119215068,0.9999734386011123,3.0101893904296975,6.251510647494796,0.0,1.9411721551759815,4.813459623636625,0.0,12.69281739663124,41.60656767794771,0.0,0.0,0.0
RB,2024,00-0033308,Matt Breida,90,,,,,,,,,,,,,,,,0.9099988209815052,3.1815853895186605,11.085799183800539,-5.011350792157723e-07,13.096027580678332,46.67620634988845,0.0,0.0,0.9999970487334569,8.34248788368336,-5.0113507921577226e-08,2.8567719222603785,16.77872993544648,-4.1807133264462807e-07,23.832585147904027,139.97635119005756,0.0,1.0840810082399384,3.9926664868298034,0.0,1.0355956904973154,3.0236983582194092,0.0,5.115734736952299,30.874286498374847,0.0,0.0,0.0
RB,2024,00-0033526,Samaje Perine,75,,,,,,,,,,,,,,,,0.6699613106585273,2.896123795041628,8.776014793171631,0.0,10.735146458172164,44.36486236355678,0.0,0.0,0.9999970487334569,8.34248788368336,0.0,4.436051908958246,19.93799855365245,0.0,37.007709301874606,166.3325113587419,0.9999734386011123,2.9876161481453987,5.87704760920881,0.0,2.0047257658339186,5.097843483365495,0.0,13.578114973071113,44.036865415305336,0.0,0.0,0.0
RB,2024,00-0033553,James Conner,87,,,,,,,,,,,,,,,,7.725613650709128,14.177230483826134,22.741058739506464,18.859344647831733,58.37723234476934,114.65770284909425,0.0,0.0,1.0,8.34248788368336,1.8859344647831735,8.541366175594652,24.368423592440102,15.733385421874486,71.25624383000125,203.29327856439528,0.0,1.9905878832898947,5.16704960558219,0.0,1.8860479757213635,3.707998264380779,0.0,8.17594965396355,31.94655043149898,0.0,0.0,0.0
RB,2024,00-0033699,Austin Ekeler,97,,,,,,,,,,,,,,,,4.742868991025653,11.32172352507595,19.726958382026638,11.198559804954284,42.59405895847179,92.00519179346378,0.0,0.0,1.0,8.34248788368336,2.317741562300825,8.730930373671207,31.51533424967226,19.335730901003974,72.83768085563507,262.91629412812205,0.9999734386011123,3.818001174713088,7.742437459874793,0.9999734386011123,2.7125132977127198,5.6291195281191255,1.9791214320428414,17.590111801113075,46.858549106000844,0.0,0.0,0.9999734386011123
RB,2024,00-0033854,Dare Ogunbowale,48,,,,,,,,,,,,,,,,2.656139888758746e-05,1.4569715154452303,6.709566940383774,0.1,1.4379231999055186,31.11341962281423,0.0,0.0,2.656139888758746e-05,7.996078431372549,0.010000000000000002,1.5371120889208816,7.7315033825355375,0.07996078431372551,12.290868820822265,61.821707439176315,0.0,1.485094381174584,3.3089294498570276,0.0,1.1120818174288118,2.653159797972016,0.0,2.8123795150151794,19.668422538887725,0.0,0.0,0.0
RB,2024,00-0033893,Dalvin Cook,85,,,,,,,,,,,,,,,,1.046214860178907,4.454963625086104,13.60441862110419,0.7054523157861063,15.187632728832677,59.130220809942244,0.0,0.0,0.9999970487334569,8.34248788368336,0.07054523157861063,3.0621333240727804,17.184003354200225,0.588522739696196,25.54581015430022,143.3573397755896,0.0,1.0412721206732996,4.329580500021764,0.0,1.0,3.0038963525108593,0.0,5.433700511895126,22.671026282944002,0.0,0.0,0.0
RB,2024,00-0033897,Joe Mixon,95,,,,,,,,,,,,,,,,8.95552676096875,16.041356142792406,22.359469151137176,22.748608922673725,63.94043279209938,104.1848103858576,0.0,0.0,1.0,8.34248788368336,2.472773035471657,11.089132755862549,27.388945767291943,20.62907908752122,92.51095565633958,228.49194821049366,0.9999734386011123,3.5228389903187116,6.610980024487859,0.0,2.8704297223632267,6.4423244393081935,1.9791214320428414,18.24659754289383,45.2814028939799,0.0,0.0,0.0
RB,2024,00-0033906,Alvin Kamara,99,,,,,,,,,,,,,,,,5.621379922335755,12.845801930118029,18.27475323373126,14.367599767288668,47.99822234178702,86.67188770764969,0.0,0.0,1.1720081704919225,8.34248788368336,2.634645558534263,10.128071648007145,32.659058198833904,21.97949864987227,84.49331500857656,272.4577973162815,0.9999734386011123,4.299587777669714,7.049260371881938,0.9999734386011123,3.2567406996230304,5.986967553439025,1.9791214320428414,20.71508714205413,49.73012220071701,0.0,0.0,0.9999734386011123
RB,2024,00-0033923,Kareem Hunt,89,,,,,,,,,,,,,,,,2.6259298761404173,8.300327793951121,17.176039774377283,4.342163892953286,31.944088940605738,74.21701173894341,0.0,0.0,1.0958971613741082,8.34248788368336,0.4342163892953286,4.424445103568146,19.326919253878135,3.6224449665930156,36.91087966853942,161.23458970440498,0.0,1.0814600123044094,3.888806314082282,0.0,0.8781196451347867,2.7706660715679754,0.0,3.519165643727851,25.59169040171167,0.0,0.0,0.0
RB,2024,00-0033925,D'Onta Foreman,47,,,,,,,,,,,,,,,,3.294621296189762,9.144681053243225,18.5009513425996,6.453676834861317,41.10755354587758,93.31631150272524,0.0,0.0,1.0,8.34248788368336,0.6453676834861317,6.122601252814458,21.143466970469053,5.3839720800038515,51.07772676822917,176.38911702019738,0.0,2.0013842061701177,4.504276972387968,0.0,1.2462173670149082,2.999624143171238,0.0,7.656285312117911,28.122116770252898,0.0,0.0,0.0
RB,2024,00-0033948,Jamaal Williams,98,,,,,,,,,,,,,,,,1.7891915976142327,6.1601541661008845,13.678854868406233,2.0234690944953098,25.97277185781519,71.48229956307985,0.0,0.0,0.9999970487334569,8.34248788368336,0.202346909449531,4.679611312492316,19.381924004844713,1.6880766403834861,39.03960067481473,161.69346617288866,0.0,0.8992030322374852,4.176250046280026,0.0,1.6125795109999999,3.3246650953540993,0.0,4.6975461571079755,29.090466607818865,0.0,0.0,0.0
RB,2024,00-0034115,Jeff Wilson,54,,,,,,,,,,,,,,,,0.8595744681623281,3.5631830308435934,11.22267962425385,-5.0693239288889095e-05,14.129453992244251,50.08287897374563,0.0,0.0,0.9999970487334569,8.34248788368336,-5.06932392888891e-06,3.152795155706198,18.316140354516133,-4.2290773455221857e-05,26.302155386214547,152.80217898339467,0.0,1.99970064755195,5.014683721166157,0.0,1.006190363909064,3.9457698994831314,0.0,7.3365939257270885,33.62100265257698,0.0,0.0,0.0
RB,2024,00-0034184,Gus Edwards,67,,,,,,,,,,,,,,,,4.553506686633061,10.236548636652742,18.462292437460516,8.417832811576128,40.50807371913244,95.7372608116677,0.0,0.0,1.7932250885986913,8.34248788368336,0.8417832811576128,5.878944744867756,25.661684382915492,7.022566823744608,49.04502530290321,214.082291039379,0.0,1.0738409897187409,3.1791614013308918,0.0,1.1958127180407112,2.604352002576404,0.0,6.3232465491379966,27.242557675801702,0.0,0.0,0.0
RB,2024,00-0034208,Mike Boone,33,,,,,,,,,,,,,,,,2.656139888758746e-05,1.3167697592262708,6.321725787534136,0.999973498204174,3.5870013707608717,28.236326570502296,0.0,0.0,2.656139888758746e-05,8.34248788368336,0.09999734982041741,1.742233152813468,7.06485533696331,0.8342266792772787,14.534558967897816,58.93847004859214,0.0,0.9457293541313685,3.6608042718384257,0.0,1.0,2.3399316522585365,0.0,3.8353301573738077,19.01131659261218,0.0,0.0,0.0
RB,2024,00-0034414,Boston Scott,54,,,,,,,,,,,,,,,,0.08842656182804126,1.355833428357523,5.820737626061982,0.0,6.731676933791918,36.688626188563426,0.0,0.0,2.656139888758746e-05,8.34248788368336,0.0,2.0495614686090105,7.903938623421027,0.0,17.098441718734943,65.93851219926685,0.0,0.9679334980387736,2.724042350374636,0.0,0.8966451694853648,2.3876878652417854,0.0,4.797486057444539,18.472287709295724,0.0,0.0,0.0
